,Shop,Address,Latitude,Longitude,Borough
954,Al-Safa Grill,"43 Burdett Rd, Mile End, London E3 4TN, UK",51.522738,-0.03389,Tower Hamlets
955,Bird,"Jubilee Place Unit 3, Wharf Kitchen, London E14 5NY, United Kingdom",51.5030557,-0.0186092,Tower Hamlets
956,Bite House,"365 Westferry Rd, Millwall, London E14 3RH, UK",51.4895882,-0.0210894,Tower Hamlets
957,Burdett Perfect Fried Chicken,"43 Thomas Rd, Mile End, London E14 7BE, UK",51.5162855,-0.0247884,Tower Hamlets
958,Chicken Run,"35 Toynbee St, Spitalfields, London E1 7NE, UK",51.5171559,-0.0741484,Tower Hamlets
959,Clutch Chicken,"4 Ravenscroft St, London E2 7QG, UK",51.5297844,-0.0712638,Tower Hamlets
960,Deshi fried chicken,"5B W India Dock Rd, Poplar, London E14 8EZ, UK",51.511505,-0.0277481,Tower Hamlets
961,Dixie Chicken,"361 Mile End Rd, Mile End, London E3 4QS, UK",51.5245299,-0.0367119,Tower Hamlets
962,Docklands Grill House,"46 Westferry Rd, Isle of Dogs, London E14 8LW, UK",51.4990032,-0.0260935,Tower Hamlets
963,Eastern Fried Chicken,"117 Cannon St Rd, Whitechapel, London E1 2LX, UK",51.512719,-0.06151089999999999,Tower Hamlets
964,Fast Food Corner London,"572 Mile End Rd, Mile End, London E3 4PH, UK",51.5251039,-0.033708,Tower Hamlets
965,Favorite Chicken & Ribs,"255 Bethnal Green Rd, London E2 6AH, UK",51.5264025,-0.0663622,Tower Hamlets
966,Fried & Grilled,"91 Watney St, Shadwell, London E1 2QE, UK",51.5112634,-0.0563861,Tower Hamlets
967,Fried Chicken and Waffles,"Unit 4 Wharf Kitchen, Jubilee Place, London E14 5NY, United Kingdom",51.50295759999999,-0.0175829,Tower Hamlets
968,I N S Fried Chicken,"280 Bethnal Green Rd, London E2 0AG, UK",51.5262569,-0.0653995,Tower Hamlets
969,KFC,"381 Mile End Rd, Bow, London E3 4QS, UK",51.5249236,-0.0358482,Tower Hamlets
970,LIMEHOUSE GRILL,"322 Burdett Rd, Poplar, London E14 7DL, UK",51.51251360000001,-0.0281007,Tower Hamlets
971,Limehouse Fried Chicken & Spice,"540 Commercial Rd, Limehouse, London E1 0HY, UK",51.51284,-0.041943,Tower Hamlets
972,Mother Clucker,"6 Dray Walk, Spitalfields, London E1 6NJ, UK",51.5210077,-0.07336129999999999,Tower Hamlets
973,Nanna Biriyani Restaurant,"14 Whitechapel Rd, Shadwell, London E1 1EW, UK",51.5167643,-0.0677403,Tower Hamlets
974,Original Al-Ikhwan,"187 Cannon St Rd, Whitechapel, London E1 2LX, UK",51.5145059,-0.0619142,Tower Hamlets
975,Original Fried Chicken,"214 Mile End Rd, Stepney Green, London E1 4LJ, UK",51.52145609999999,-0.0474242,Tower Hamlets
976,Pepe's Piri Piri London,"82 - 84 Brick Ln, Spitalfields, London E1 6RL, UK",51.5191819,-0.0716163,Tower Hamlets
977,Perfect Fried,"25A Aberfeldy St, Poplar, London E14 0NU, UK",51.5130467,-0.005555699999999999,Tower Hamlets
978,Perfect Fried Chicken,"74 Brady St, Whitechapel, London E1 5DW, UK",51.52176310000001,-0.05945230000000001,Tower Hamlets
979,Perfect Fried Chicken,"66 St Paul's Way, London E3 4AL, UK",51.5180217,-0.0262139,Tower Hamlets
980,Perfect Fried Chicken,"129 Leman St, Whitechapel, London E1 8EY, UK",51.5116624,-0.06875429999999999,Tower Hamlets
981,Perfect Fried Chicken,"512 Commercial Rd, London E1 0HY, UK",51.5130042,-0.0432865,Tower Hamlets
982,Perfect Fried Chicken London,"115 Devons Rd, London E3 3QX, UK",51.5213342,-0.0187645,Tower Hamlets
983,Perfect Fried Chicken London,"230 Whitechapel Rd, Whitechapel, London E1 1BJ, UK",51.51948059999999,-0.0567798,Tower Hamlets
984,Perfect Spice,"197 E India Dock Rd, Poplar, London E14 0ED, UK",51.5113537,-0.0124166,Tower Hamlets
985,Pizza Point,"280 Bethnal Green Rd, London E2 0AG, UK",51.5262521,-0.065411,Tower Hamlets
986,Poplar Fried Chicken London,"59 Poplar High St, Poplar, London E14 0DJ, UK",51.5092351,-0.0189433,Tower Hamlets
987,Pride Fried Chicken,"7A Selby St, Whitechapel, London E1 5BX, UK",51.5219399,-0.06420780000000001,Tower Hamlets
988,Roman fried chicken,"432 Roman Rd, Bow, London E3 5LU, UK",51.5318726,-0.0345705,Tower Hamlets
989,Royal Pfc London,"A, 178 Whitechapel Rd, Whitechapel, London E1 1BJ, UK",51.5191168,-0.0588015,Tower Hamlets
990,The Perfect,"The Quarterdeck, Isle of Dogs, London E14 8SH, UK",51.497864,-0.024775,Tower Hamlets
991,Tyson's Kitchen,"600 Roman Rd, Bow, London E3 2RW, UK",51.5336016,-0.0280313,Tower Hamlets
992,Whitechapel Fried Chicken,"233 Whitechapel Rd, Shadwell, London E1 1DB, UK",51.518995,-0.06132109999999999,Tower Hamlets
993,Yokoso Korean & Japanese Restaurant,"Orion Point, 7 Crews St, Isle of Dogs, London E14 3TU, UK",51.491902,-0.025863,Tower Hamlets
994,shamims perfect fried chicken,"241 E India Dock Rd, Poplar, London E14 0EG, UK",51.5114978,-0.0105616,Tower Hamlets
995,Afc Fried Chicken & Burgers,"Walthamstow, London E17 5AE, United Kingdom",51.5980769,-0.0152693,Waltham Forest
996,BFC Best Fried Chicken London,"142 High Rd Leyton, Leyton, London E15 2BX, UK",51.5548941,-0.0051274,Waltham Forest
997,Central Chick Cottage,"230 Hoe St, Walthamstow, London E17 3AY, UK",51.5842675,-0.019396,Waltham Forest
998,Chick Inn,"247 Hoe St, Walthamstow, London E17 9PT, UK",51.581384,-0.018226,Waltham Forest
999,Chingford Chicken Village,"289 Hall Ln, London E4 8NU, UK",51.6128452,-0.0300672,Waltham Forest
1000,Dixy Chicken,"71 Forest Rd, Walthamstow, London E17 6HF, UK",51.5874288,-0.039718,Waltham Forest
1001,Dixy Chicken,"646 Lea Bridge Rd, Leyton, London E10 6AP, UK",51.5759719,-0.0118354,Waltham Forest
1002,Dixy Chicken London,"279 High Rd Leytonstone, Leytonstone, London E11 4HH, UK",51.5535504,0.005020000000000001,Waltham Forest
1003,Dixy Fried Chicken,"91 Markhouse Rd, Walthamstow, London E17 8DH, UK",51.5775741,-0.0299321,Waltham Forest
1004,Favorite Chicken & Ribs,"19 St James St, Walthamstow, London E17 7PJ, UK",51.5812126,-0.0331504,Waltham Forest
1005,Fish and Chicken,"237 Chingford Mount Rd, London E4 8LP, UK",51.615711,-0.017607,Waltham Forest
1006,Fry-Days Fish And Chicken,"218 Chingford Mount Rd, London E4 8JL, UK",51.615361,-0.017147,Waltham Forest
1007,Golden Chicken London,"127 Wood St, Walthamstow, London E17 3LL, UK",51.587981,-0.0037904,Waltham Forest
1008,HFC Express,"611A Lea Bridge Rd, Walthamstow, London E10 6AJ, UK",51.57637399999999,-0.011834,Waltham Forest
1009,Hot Wings,"198 Billet Rd, Walthamstow, London E17 5DX, UK",51.5996684,-0.0294656,Waltham Forest
1010,Huckleberry Chicken,"16 Station Rd, Chingford, London E4 7BE, UK",51.6316036,0.0043205,Waltham Forest
1011,KFC,"1-2, Albert Cres E4 6SH, United Kingdom",51.6173528,-0.0185009,Waltham Forest
1012,Kenssy,"589A High Rd Leytonstone, Leytonstone, London E11 4PB, UK",51.56144750000001,0.0085656,Waltham Forest
1013,Kickin Chicken,"232 Chingford Mount Rd, London E4 8JL, UK",51.6157524,-0.0172426,Waltham Forest
1014,LDF Chicken,"249 Cann Hall Rd, Leytonstone, London E11 3NL, UK",51.5564431,0.0146767,Waltham Forest
1015,Megabite Takeaway,"195 High St, Walthamstow, London E17 7BX, UK",51.5840583,-0.024327,Waltham Forest
1016,Morley's Waltham Forest,"412 Hale End Rd, Highams Park, London E4 9PB, UK",51.6071802,0.0009035000000000001,Waltham Forest
1017,Nando's,"The Scene, 261 High St, Walthamstow, London E17 7FD, UK",51.5849083,-0.020471,Waltham Forest
1018,New Morley's Walthamstow,"82 Markhouse Rd, Walthamstow, London E17 8BG, UK",51.5770911,-0.030044,Waltham Forest
1019,PEPE's Peri Peri,"575 High Rd Leytonstone, Leytonstone, London E11 4PB, UK",51.5610948,0.0083184,Waltham Forest
1020,Pepe's Peri Peri Walthamstow,"226 Hoe St, Walthamstow, London E17 3AY, UK",51.5844072,-0.0194185,Waltham Forest
1021,Perfect Fried Chicken,"London E4 9AA, United Kingdom",51.61006099999999,-0.017666,Waltham Forest
1022,Perfect Fried chicken,"879 Lea Bridge Rd, Walthamstow, London E17 9DS, UK",51.5810564,-0.0011797,Waltham Forest
1023,Pizza'n'Chicken House,"662 High Rd Leyton, Leyton, London E10 6JP, UK",51.5700716,-0.008021,Waltham Forest
1024,Royal Ribs,"14 Hatch Ln, London E4 6LQ, UK",51.6190473,0.0054678,Waltham Forest
1025,Southern Fried Chicken,"476 High Rd Leyton, Leyton, London E10 6QA, UK",51.5653529,-0.0106004,Waltham Forest
1026,Southern Fried Chicken London,"62 Hoe St, Walthamstow, London E17 4PG, UK",51.5892973,-0.0193107,Waltham Forest
1027,Taste of Tennessee,"274 Forest Rd, Walthamstow, London E17 5JN, UK",51.589208,-0.029511,Waltham Forest
1028,USA Chicken & Pizza,"29 Church Ln, Leytonstone, London E11 1HG, UK",51.56806839999999,0.008639599999999999,Waltham Forest
1029,Western Fried Chicken London,"478 Hoe St, Walthamstow, London E17 9AH, UK",51.5757784,-0.0142442,Waltham Forest
1030,"Ben's Canteen, Clapham Junction","140 St John's Hill, Battersea, London SW11 1SL, UK",51.4602093,-0.1778023,Wandsworth
1031,Capri Pizza Fried Chicken,"204 Merton Rd, Southfields, London SW18 5SW, UK",51.45073379999999,-0.1990749,Wandsworth
1032,Chicken 2 Go,"2 York Rd, Battersea Park, London SW11 3QA, UK",51.4701317,-0.1720573,Wandsworth
1033,Chicken Cottage,"31 Balham Hill, Balham, London SW12 9DX, UK",51.4520425,-0.1474473,Wandsworth
1034,Chicken Cottage Tooting,"38-42 Upper Tooting Rd, Tooting Bec, London SW17 7PD, UK",51.4348278,-0.1616152,Wandsworth
1035,Chicken Shop & Dirty Burger Tooting,"Ground, 141 Tooting High St, London SW17 0SY, United Kingdom",51.42562,-0.1700304,Wandsworth
1036,Chicken Shop and Dirty Burger Balham,"7A Chestnut Grove, Balham, London SW12 8JA, UK",51.4436085,-0.1533777,Wandsworth
1037,Chicks,"101 Mitcham Rd, Tooting, London SW17 9PD, UK",51.4258108,-0.1650636,Wandsworth
1038,Dallas Chicken & Ribs,"243 Upper Tooting Rd, Tooting, London SW17 7TG, UK",51.42981349999999,-0.1659134,Wandsworth
1039,Diana Fish Bar,"88 Wandsworth High St, Wandsworth, London SW18 4LB, UK",51.4572656,-0.1944132,Wandsworth
1040,Ekachai,"Southside Shopping Centre, Unit 205 Upper Concourse, London SW18 4TE, United Kingdom",51.4541405,-0.1938639,Wandsworth
1041,Favorite Chicken & Ribs,"215 Roehampton Ln, Roehampton, London SW15 4LD, UK",51.449863,-0.240307,Wandsworth
1042,Hare & Tortoise Putney,"296-298 Upper Richmond Rd, Putney, London SW15 6TH, UK",51.4620632,-0.2213379,Wandsworth
1043,Marmaris Kebab & Fried Chicken,"418 Garratt Ln, Earlsfield, London SW18 4HW, UK",51.4401355,-0.1870035,Wandsworth
1044,Morley's Fried Chicken,"110 Wandsworth High St, Wandsworth, London SW18 4JP, UK",51.45741289999999,-0.1964684,Wandsworth
1045,Morley's Streatham,"259 Mitcham Ln, Streatham, London SW16 6QB, UK",51.41939259999999,-0.1468304,Wandsworth
1046,New Morley's Streatham,"186 Mitcham Ln, Streatham, London SW17 9NJ, UK",51.424309,-0.1415425,Wandsworth
1047,Sam's Chicken Tooting Broadway,"74 Tooting High St, Tooting, London SW17 0RN, UK",51.4273165,-0.1689775,Wandsworth
1048,Simson,"12A Frensham Dr, Wimbledon, London SW15 3EA, UK",51.43736690000001,-0.2465426,Wandsworth
1049,Southern Fried Chicken,"214 Balham High Rd, Balham, London, UK",51.4430299,-0.1538138,Wandsworth
1050,Tennessee Fried Chicken,"21 Lavender Hill, Battersea, London SW11 5QW, UK",51.4661104,-0.1517564,Wandsworth
1051,Victoria Grill Peri Peri,"52 Lower Richmond Rd, Putney, London SW15 1JT, UK",51.467533,-0.219789,Wandsworth
1052,What a Chicken,"5 Putney Hill, Putney, London SW15 6BA, UK",51.460366,-0.217047,Wandsworth
1053,Yummy Chicken,"60A Battersea Park Rd, Battersea, London SW11 4JP, UK",51.475427,-0.15133,Wandsworth
1054,Absurd Bird,"25 Peter St, Soho, London W1F 0AH, UK",51.51262149999999,-0.1343593,Westminster
1055,Baraka Piri Piri,"357 Edgware Rd, St John's Wood, London W2 1BS, UK",51.5223319,-0.1736649,Westminster
1056,Big Pizza and Chicken,"93 Chippenham Rd, London W9 2AB, UK",51.5274195,-0.197052,Westminster
1057,CHIK'N - Baker St,"134 Baker St, Marylebone, London W1U 6SH, UK",51.521854,-0.15723,Westminster
1058,Chicken Cottage,"135 Praed St, Paddington, London W2 1RL, UK",51.5164971,-0.1737776,Westminster
1059,Chicken Cottage,"412 Harrow Rd, London W9 2HU, UK",51.5235519,-0.1973419,Westminster
1060,Chicken Cottage St John's Wood,"QUEENS PARK, 338 Kilburn Ln, Queen's Park, London W9 3EF, UK",51.5328345,-0.2046278,Westminster
1061,Chicken Valley,"330 Harrow Rd, London W9 2HP, UK",51.5224439,-0.1935912,Westminster
1062,Chicken Valley,"340 Edgware Rd, Marylebone, London W2 1EA, UK",51.5210458,-0.171081,Westminster
1063,Chicking,"362 Edgware Rd, Marylebone, London W2 1ED, UK",51.5215232,-0.1719027,Westminster
1064,Fried Chicken Burgers,"20 Cranbourn St, Covent Garden, London WC2H 7AA, UK",51.51166509999999,-0.1278941,Westminster
1065,Good Friend Chicken,"14 Little Newport St, London WC2H 7JJ, UK",51.5118368,-0.1287987,Westminster
1066,Jinjuu Soho,"15 Kingly St, Soho, London W1B 5PS, UK",51.51272489999999,-0.139229,Westminster
1067,KFC,"380 Edgware Rd, Marylebone, London W2 1EB, UK",51.5218025,-0.172184,Westminster
1068,KFC,"149-151 Praed St, Paddington, London W2 1RL, UK",51.51615469999999,-0.1742373,Westminster
1069,KFC,"128 Baker St, Marylebone, London W1U 6TZ, UK",51.52173519999999,-0.1570248,Westminster
1070,KFC,"Unit R2, 115 Buckingham Palace Rd, Victoria, London SW1W 9SJ, UK",51.494557,-0.1460099,Westminster
1071,Monga Fried Chicken 艋舺雞排,"12 Macclesfield St, London W1D 5BP, UK",51.5120028,-0.1311901,Westminster
1072,Peri Peri King,"65 Great Titchfield St, Fitzrovia, London W1W 7PS, UK",51.5188554,-0.1409748,Westminster
1073,Sam's Chicken,"359 Harrow Rd, Maida Hill, London W9 3NA, UK",51.5243,-0.2019643,Westminster
1074,Thunderbird Fried Chicken,"29 Villiers St, Charing Cross, London WC2N 6ND, UK",51.5081466,-0.1236835,Westminster
1075,Uncle G's Gourmet Fried Chicken - Pop Up,"Unnamed, Paddington, London W2 1PW, UK",51.5185437,-0.1756579,Westminster
1076,Whyte & Brown,"Kingly Court, Carnaby St, London W1B 5PW, United Kingdom",51.5125095,-0.1386636,Westminster
